I
1100 Generated by WorldEditor 2.2.0r2

111  60.91694073 -046.05977084 20
111  60.91692892 -046.05978002 20
111  60.91692652 -046.05976695 20
113  60.91693833 -046.05975776 20
120 Linear Feature 22
111  60.91730879 -046.05896252 20
111  60.91730230 -046.05895797 20
111  60.91730556 -046.05893832 20
112  60.91731478 -046.05893871  60.91731686 -046.05892805 20
115  60.91731003 -046.05892567
120 Linear Feature 21
111  60.91728901 -046.05894634 20
111  60.91729695 -046.05895223 20
111  60.91729929 -046.05894040 20
111  60.91729398 -046.05892304 20
111  60.91729509 -046.05891326 20
115  60.91730412 -046.05892106
120 Linear Feature 20
112  60.91716276 -046.05990923  60.91716270 -046.05990923 20
111  60.91715576 -046.05990411 20
115  60.91715645 -046.05994102
120 Linear Feature 19
111  60.91717202 -046.05991831 20
111  60.91716506 -046.05994942 20
111  60.91715889 -046.05994358 20
113  60.91716585 -046.05991247 20
120 Linear Feature 18
111  60.91741481 -046.05956907 20
111  60.91741416 -046.05955904 20
111  60.91740850 -046.05956059 20
111  60.91740919 -046.05957117 20
111  60.91742282 -046.05956743 20
115  60.91742212 -046.05955670
120 Linear Feature 17
111  60.91741190 -046.05953858 20
111  60.91740843 -046.05955101 20
115  60.91742178 -046.05954604
14  60.91802022 -046.05803844   6.56 0 Tower Viewpoint
19  60.91770120 -046.05865962 0 Windsock
99
